id,year,index,magnitude,duration,rate,indexRegrowth,recoveryIndicator,regrowth60,regrowth80,regrowth100
802,1995,328,-326,1,-326,45,-0.138036809815951,1,11,22
802,2002,373,-194,6,-32.333333333333336,246,-1.268041237113402,1,4,4
803,2019,624,-89,35,-2.542857142857143,NaN,NaN,NaN,NaN,NaN
804,1990,456,-174,6,-29,116,-0.666666666666667,1,1,1
804,2002,355,-335,11,-30.454545454545453,143,-0.426865671641791,6,NaN,NaN
804,2009,428,-144,1,-144,51,-0.354166666666667,4,4,NaN
805,2016,442,-228,2,-114,NaN,NaN,NaN,NaN,NaN
806,1985,-111,-473,1,-473,94,-0.198731501057082,10,10,NaN
806,2001,-102,-320,1,-320,262,-0.81875,1,5,10
807,1998,551,-172,4,-43,-128,0.744186046511628,14,16,NaN
807,1999,238,-313,1,-313,292,-0.932907348242812,5,5,12
807,2002,229,-9,3,-3,301,-33.44444444444444,1,1,1
808,1993,71,-328,1,-328,-24,0.073170731707317,NaN,NaN,NaN
808,2019,-11,-213,5,-42.6,NaN,NaN,NaN,NaN,NaN
809,2002,-123,-587,8,-73.375,439,-0.747870528109029,1,1,4
809,2013,129,-272,10,-27.2,338,-1.242647058823529,1,1,1
809,2019,467,-200,5,-40,NaN,NaN,NaN,NaN,NaN
810,2019,465,-3,35,-0.085714285714286,NaN,NaN,NaN,NaN,NaN
811,2005,-154,-794,1,-794,200,-0.251889168765743,NaN,NaN,NaN
811,2019,231,-50,7,-7.142857142857143,NaN,NaN,NaN,NaN,NaN
812,1985,361,-278,1,-278,193,-0.694244604316547,5,16,16
813,1985,227,-270,1,-270,298,-1.103703703703704,3,3,3
813,2019,495,-101,31,-3.258064516129032,NaN,NaN,NaN,NaN,NaN
814,2019,539,-132,35,-3.771428571428571,NaN,NaN,NaN,NaN,NaN
815,2015,-133,-370,2,-185,NaN,NaN,NaN,NaN,NaN
816,2011,-372,-661,1,-661,411,-0.62178517397882,5,NaN,NaN
817,2003,177,-222,1,-222,0,-0,14,NaN,NaN
817,2016,139,-38,13,-2.923076923076923,NaN,NaN,1,1,1
817,2019,277,-72,2,-36,NaN,NaN,NaN,NaN,NaN
818,2010,300,-8,16,-0.5,133,-16.625,1,1,1
818,2019,371,-57,8,-7.125,NaN,NaN,NaN,NaN,NaN
819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
820,2019,137,-115,5,-23,NaN,NaN,NaN,NaN,NaN
821,2019,489,-23,35,-0.657142857142857,NaN,NaN,NaN,NaN,NaN
822,2019,-52,-24,35,-0.685714285714286,NaN,NaN,NaN,NaN,NaN
823,2019,517,-109,35,-3.114285714285714,NaN,NaN,NaN,NaN,NaN
824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825,1985,-8,-157,1,-157,457,-2.910828025477707,1,1,1
825,2001,40,-570,6,-95,482,-0.845614035087719,1,1,9
826,2016,91,-305,2,-152.5,NaN,NaN,NaN,NaN,NaN
827,2004,731,-17,20,-0.85,-83,4.882352941176471,NaN,NaN,NaN
827,2006,558,-173,2,-86.5,96,-0.554913294797688,8,8,NaN
827,2016,410,-292,1,-292,NaN,NaN,NaN,NaN,NaN
828,1993,-484,-1039,1,-1039,1012,-0.974013474494706,2,2,4
829,2006,-410,-796,1,-796,312,-0.391959798994975,11,NaN,NaN
830,1994,479,-102,10,-10.2,37,-0.362745098039216,10,20,20
830,1995,92,-387,1,-387,440,-1.136950904392765,4,4,4
830,2002,-51,-583,2,-291.5,532,-0.912521440823328,2,2,2
831,1997,-130,-377,5,-75.4,217,-0.575596816976127,6,NaN,NaN
831,2019,-92,-179,18,-9.944444444444445,NaN,NaN,NaN,NaN,NaN
832,1992,439,-250,6,-41.666666666666664,-5,0.02,2,2,2
832,1999,374,-322,5,-64.4,241,-0.748447204968944,2,10,15
833,1987,-38,-456,1,-456,395,-0.866228070175439,1,1,1
833,2004,-93,-639,3,-213,117,-0.183098591549296,10,NaN,NaN
834,1999,657,-9,15,-0.6,-137,15.222222222222221,14,14,14
834,2003,364,-293,4,-73.25,180,-0.614334470989761,2,6,9
835,2016,-276,-908,1,-908,NaN,NaN,3,NaN,NaN
836,2001,723,-1,17,-0.058823529411765,-289,289,NaN,NaN,NaN
836,2002,411,-312,1,-312,145,-0.46474358974359,11,14,NaN
836,2008,245,-311,1,-311,371,-1.192926045016077,1,4,4
837,1991,-61,-117,6,-19.5,50,-0.427350427350427,1,1,1
837,1993,-11,-251,1,-251,221,-0.880478087649402,5,5,NaN
837,2019,-28,-238,21,-11.333333333333334,NaN,NaN,NaN,NaN,NaN
838,2005,546,-191,3,-63.666666666666664,38,-0.198952879581152,6,NaN,NaN
838,2013,468,-216,1,-216,200,-0.925925925925926,1,5,NaN
839,1993,-478,-864,1,-864,378,-0.4375,18,24,NaN
839,2005,-122,-71,11,-6.454545454545454,112,-1.577464788732394,1,1,1
840,2002,66,-739,1,-739,396,-0.535859269282815,6,11,NaN
841,2015,-301,-620,1,-620,NaN,NaN,1,NaN,NaN
842,1988,196,-188,1,-188,235,-1.25,3,5,5
842,1994,262,-169,1,-169,-36,0.21301775147929,1,NaN,NaN
843,1998,-266,-876,1,-876,684,-0.780821917808219,4,15,19
844,1996,393,-253,12,-21.083333333333332,210,-0.8300395256917,1,1,9
844,2003,441,-168,6,-28,227,-1.351190476190476,2,2,2
844,2019,600,-68,14,-4.857142857142857,NaN,NaN,NaN,NaN,NaN
845,2016,105,-515,1,-515,NaN,NaN,NaN,NaN,NaN
846,1998,444,-4,14,-0.285714285714286,-152,38,14,14,14
846,1999,275,-169,1,-169,17,-0.100591715976331,10,11,13
846,2019,400,-137,7,-19.571428571428573,NaN,NaN,NaN,NaN,NaN
847,2012,584,-42,28,-1.5,-615,14.642857142857142,NaN,NaN,NaN
847,2014,-31,-615,2,-307.5,0,-0,NaN,NaN,NaN
848,2006,68,-361,1,-361,214,-0.592797783933518,8,10,11
849,2001,367,-345,1,-345,0,-0,13,14,NaN
850,2016,-391,-1094,1,-1094,NaN,NaN,NaN,NaN,NaN
851,2006,485,-18,22,-0.818181818181818,-98,5.444444444444445,NaN,NaN,NaN
851,2007,111,-374,1,-374,190,-0.508021390374332,1,NaN,NaN
851,2019,336,-51,11,-4.636363636363637,NaN,NaN,NaN,NaN,NaN
852,2002,-120,-714,1,-714,444,-0.621848739495798,5,8,NaN
853,2019,379,-103,35,-2.942857142857143,NaN,NaN,NaN,NaN,NaN
854,2017,-36,-283,1,-283,NaN,NaN,NaN,NaN,NaN
855,2002,-418,-926,1,-926,596,-0.643628509719222,2,NaN,NaN
856,2019,362,-52,35,-1.485714285714286,NaN,NaN,NaN,NaN,NaN
857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858,1997,742,-17,13,-1.307692307692308,-427,25.11764705882353,NaN,NaN,NaN
858,1999,295,-447,2,-223.5,76,-0.170022371364653,12,15,NaN
859,1999,534,-78,15,-5.2,-282,3.615384615384615,NaN,NaN,NaN
859,2000,-515,-1049,1,-1049,803,-0.765490943755958,3,7,17
859,2009,263,-149,2,-74.5,221,-1.483221476510067,2,3,3
860,1989,165,-476,5,-95.2,570.5,-1.198529411764706,1,1,1
860,1997,-57,-977,7,-139.57142857142858,295,-0.301944728761515,2,2,NaN
860,2000,-125,-912,1,-912,775,-0.849780701754386,1,4,NaN
861,2011,49,-236,1,-236,-105,0.444915254237288,NaN,NaN,NaN
861,2019,-8,-57,8,-7.125,NaN,NaN,NaN,NaN,NaN
862,1995,10,-239,3,-79.66666666666667,11,-0.04602510460251,2,2,15
862,2015,18,-263,1,-263,NaN,NaN,1,2,2
863,2015,59,-386,1,-386,NaN,NaN,NaN,NaN,NaN
864,1993,444,-171,3,-57,121,-0.707602339181287,1,1,14
864,2000,418,-196,6,-32.666666666666664,51,-0.260204081632653,1,6,7
865,1989,-80,-209,3,-69.66666666666667,170,-0.813397129186603,2,2,3
865,1995,-53,-268,2,-134,26,-0.097014925373134,NaN,NaN,NaN
866,1991,141,-431,1,-431,592,-1.373549883990719,3,3,3
866,2004,207,-526,8,-65.75,332,-0.631178707224335,2,2,NaN
866,2019,521,-1,14,-0.071428571428571,NaN,NaN,NaN,NaN,NaN
867,1992,566,-7,8,-0.875,-206,29.428571428571427,18,18,18
867,1993,-256,-822,1,-822,616,-0.749391727493917,2,12,17
867,2019,586,-35,9,-3.888888888888889,NaN,NaN,NaN,NaN,NaN
868,1991,543,-73,7,-10.428571428571429,-96,1.315068493150685,22,22,22
868,1992,221,-322,1,-322,276,-0.857142857142857,1,5,16
869,2017,346,-363,1,-363,NaN,NaN,NaN,NaN,NaN
870,2009,-376,-690,1,-690,372,-0.539130434782609,6,NaN,NaN
871,1991,245,-346,7,-49.42857142857143,371,-1.072254335260116,2,2,2
871,1999,616,-21,6,-3.5,-49,2.333333333333333,9,9,12
871,2001,95,-521,2,-260.5,293,-0.562380038387716,1,1,7
871,2019,469,-98,17,-5.764705882352941,NaN,NaN,NaN,NaN,NaN
872,1988,678,-7,4,-1.75,-117,16.714285714285715,9,9,9
872,1989,399,-279,1,-279,231,-0.827956989247312,5,5,8
872,2002,380,-334,2,-167,209,-0.625748502994012,5,13,NaN
872,2019,523,-118,11,-10.727272727272727,NaN,NaN,NaN,NaN,NaN
873,2019,566,-168,35,-4.8,NaN,NaN,NaN,NaN,NaN
874,1985,-45,-379,1,-379,-67,0.176781002638522,20,28,NaN
875,1989,358,-118,5,-23.6,-164,1.389830508474576,17,18,18
875,1990,-74,-432,1,-432,289,-0.668981481481482,1,8,9
875,2015,-571,-1008,1,-1008,NaN,NaN,1,NaN,NaN
875,2019,108,-7,3,-2.333333333333333,NaN,NaN,NaN,NaN,NaN
876,1997,380,-135,4,-33.75,61,-0.451851851851852,7,7,16
876,2015,354,-213,1,-213,NaN,NaN,NaN,NaN,NaN
877,2009,337,-206,4,-51.5,242,-1.174757281553398,1,1,1
877,2019,552,-37,9,-4.111111111111111,NaN,NaN,NaN,NaN,NaN
878,2017,606,-36,33,-1.090909090909091,NaN,NaN,1,1,1
879,1998,596,-209,2,-104.5,51,-0.244019138755981,NaN,NaN,NaN
879,2011,337,-341,1,-341,320,-0.93841642228739,1,5,NaN
880,2019,216,-54,33,-1.636363636363636,NaN,NaN,NaN,NaN,NaN
881,2006,524,-224,3,-74.66666666666667,143,-0.638392857142857,1,10,NaN
882,2003,110,-623,1,-623,395,-0.634028892455859,1,10,NaN
883,2008,-158,-310,1,-310,121,-0.390322580645161,7,NaN,NaN
884,2019,480,-103,35,-2.942857142857143,NaN,NaN,NaN,NaN,NaN
885,2006,553,-203,2,-101.5,0,-0,NaN,NaN,NaN
885,2016,-242,-832,1,-832,NaN,NaN,NaN,NaN,NaN
886,2005,452,-1,21,-0.047619047619048,-630,630,NaN,NaN,NaN
886,2006,-178,-630,1,-630,0,-0,NaN,NaN,NaN
887,1997,-356,-689,1,-689,0,-0,NaN,NaN,NaN
888,1997,288,-153,1,-153,0,-0,8,8,8
889,2019,585,-14,35,-0.4,NaN,NaN,NaN,NaN,NaN
890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
891,1988,128,-275,1,-275,341,-1.24,2,2,4
891,2013,234,-256,18,-14.222222222222221,4,-0.015625,1,1,1
891,2019,238,-287,5,-57.4,NaN,NaN,NaN,NaN,NaN
892,2015,-328,-959,1,-959,NaN,NaN,NaN,NaN,NaN
893,1985,59,-77,1,-77,337,-4.376623376623376,1,1,1
893,2006,116,-397,1,-397,90,-0.226700251889169,7,12,NaN
894,1999,-22,-612,1,-612,532,-0.869281045751634,3,5,9
894,2011,268,-369,3,-123,139,-0.376693766937669,2,2,2
894,2019,505,-118,5,-23.6,NaN,NaN,NaN,NaN,NaN
895,2011,-429,-1048,1,-1048,650,-0.620229007633588,4,NaN,NaN
895,2019,192,-1,5,-0.2,NaN,NaN,NaN,NaN,NaN
896,1995,407,-257,4,-64.25,239,-0.929961089494163,1,1,1
896,2002,460,-227,6,-37.833333333333336,186,-0.819383259911894,1,1,10
896,2019,646,-7,16,-0.4375,NaN,NaN,NaN,NaN,NaN
897,2006,54,-597,1,-597,275,-0.460636515912898,7,12,NaN
898,2006,-249,-370,1,-370,120,-0.324324324324324,6,NaN,NaN
898,2010,-199,-123,2,-61.5,220,-1.788617886178862,2,2,2
898,2019,-13,-23,7,-3.285714285714286,NaN,NaN,NaN,NaN,NaN
899,1985,471,-139,1,-139,-45,0.323741007194245,23,24,24
899,1995,-24,-578,1,-578,446,-0.771626297577855,2,11,12
900,2014,416,-179,2,-89.5,41,-0.229050279329609,NaN,NaN,NaN
900,2015,-536,-952,1,-952,NaN,NaN,2,2,2
901,1999,-7,-475,1,-475,224,-0.471578947368421,6,6,7
901,2002,-10,-3,3,-1,678,-226,1,1,1
902,2001,-84,-208,14,-14.857142857142858,278,-1.336538461538461,1,1,2
902,2019,28,-206,16,-12.875,NaN,NaN,NaN,NaN,NaN
903,2019,610,-106,35,-3.028571428571428,NaN,NaN,NaN,NaN,NaN
904,2009,569,-55,25,-2.2,-420,7.636363636363637,NaN,NaN,NaN
904,2010,184,-385,1,-385,257,-0.667532467532468,5,NaN,NaN
904,2014,149,-241,1,-241,311,-1.29045643153527,1,1,1
905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
906,2000,614,-56,16,-3.5,-46,0.821428571428571,NaN,NaN,NaN
906,2001,383,-231,1,-231,97,-0.41991341991342,4,4,15
906,2015,401,-176,7,-25.142857142857142,NaN,NaN,1,1,1
906,2019,568,-76,3,-25.333333333333332,NaN,NaN,NaN,NaN,NaN
907,1985,-6,-244,1,-244,338,-1.385245901639344,1,1,1
907,2000,165,-326,1,-326,358,-1.098159509202454,1,3,4
907,2019,541,-147,12,-12.25,NaN,NaN,NaN,NaN,NaN
908,2007,275,-241,1,-241,86,-0.356846473029046,7,NaN,NaN
909,2015,526,-148,1,-148,NaN,NaN,1,NaN,NaN
909,2019,489,-133,2,-66.5,NaN,NaN,NaN,NaN,NaN
910,2017,87,-569,1,-569,NaN,NaN,1,NaN,NaN
911,2002,241,-332,1,-332,434,-1.307228915662651,1,2,2
911,2019,695,-8,15,-0.533333333333333,NaN,NaN,NaN,NaN,NaN
912,2007,-70,-289,1,-289,0,-0,NaN,NaN,NaN
913,2018,-14,-700,1,-700,NaN,NaN,NaN,NaN,NaN
914,2019,507,-169,35,-4.828571428571428,NaN,NaN,NaN,NaN,NaN
915,2008,595,-21,24,-0.875,-195,9.285714285714286,NaN,NaN,NaN
915,2009,400,-195,1,-195,0,-0,NaN,NaN,NaN
916,2001,345,-64,17,-3.764705882352941,191,-2.984375,1,1,1
917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
918,1999,450,-256,1,-256,159,-0.62109375,4,NaN,NaN
918,2002,399,-51,3,-17,210,-4.117647058823529,1,1,1
918,2019,406,-203,16,-12.6875,NaN,NaN,NaN,NaN,NaN
919,2018,158,-612,1,-612,NaN,NaN,NaN,NaN,NaN
920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
921,2019,412,-10,35,-0.285714285714286,NaN,NaN,NaN,NaN,NaN
922,1992,223,-104,8,-13,365,-3.509615384615385,1,1,1
922,2019,563,-25,26,-0.961538461538462,NaN,NaN,NaN,NaN,NaN
923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
924,1991,-198,-753,1,-753,533,-0.707835325365206,3,10,NaN
924,2015,-334,-873,1,-873,NaN,NaN,2,2,NaN
925,1995,380,-218,1,-218,91,-0.41743119266055,1,1,1
925,2015,259,-484,1,-484,NaN,NaN,NaN,NaN,NaN
925,2019,410,-132,3,-44,NaN,NaN,NaN,NaN,NaN
926,1985,-67,-286,1,-286,176,-0.615384615384615,4,7,9
926,2001,-15,-375,3,-125,124,-0.330666666666667,1,1,1
926,2005,132,-368,1,-368,-8.5,0.023097826086957,9,9,NaN
927,1998,439,-45,14,-3.214285714285714,-45,1,13,16,16
927,1999,-52,-491,1,-491,436,-0.887983706720978,1,2,10
928,2001,-75,-171,2,-85.5,130,-0.760233918128655,1,1,10
929,2005,288,-134,1,-134,-25,0.186567164179104,NaN,NaN,NaN
929,2012,11,-314,3,-104.66666666666667,91,-0.289808917197452,NaN,NaN,NaN
930,2006,-360,-608,1,-608,269,-0.442434210526316,8,8,NaN
930,2019,95,-47,5,-9.4,NaN,NaN,NaN,NaN,NaN
931,2005,428,-118,1,-118,130,-1.101694915254237,1,1,1
931,2014,623,-48,8,-6,-452,9.416666666666666,NaN,NaN,NaN
931,2015,150,-473,1,-473,NaN,NaN,NaN,NaN,NaN
932,1995,354,-242,1,-242,277,-1.144628099173554,1,1,1
932,1997,567,-260,1,-260,-212,0.815384615384615,15,NaN,NaN
933,1993,494,-219,1,-219,11,-0.050228310502283,1,2,2
933,2002,473,-248,6,-41.333333333333336,252,-1.016129032258065,1,1,1
933,2019,688,-37,16,-2.3125,NaN,NaN,NaN,NaN,NaN
934,2015,549,-20,31,-0.645161290322581,NaN,NaN,1,1,1
934,2017,395,-318,1,-318,NaN,NaN,NaN,NaN,NaN
934,2019,339,-56,2,-28,NaN,NaN,NaN,NaN,NaN
935,1992,481,-198,1,-198,148,-0.747474747474748,4,7,7
935,2019,650,-40,20,-2,NaN,NaN,NaN,NaN,NaN
936,1998,582,-19,14,-1.357142857142857,-31,1.631578947368421,3,3,NaN
936,1999,422,-160,1,-160,48,-0.3,1,2,2
936,2010,394,-204,9,-22.666666666666668,109,-0.534313725490196,1,2,NaN
936,2019,511,-11,8,-1.375,NaN,NaN,NaN,NaN,NaN
937,1998,562,-176,14,-12.571428571428571,131,-0.744318181818182,5,7,NaN
937,1999,362,-200,1,-200,331,-1.655,1,1,1
937,2002,518,-124,2,-62,195,-1.57258064516129,1,1,1
937,2019,636,-57,16,-3.5625,NaN,NaN,NaN,NaN,NaN
938,2000,187,-358,1,-358,-40,0.111731843575419,8,NaN,NaN
938,2005,147,-40,5,-8,138,-3.45,1,1,1
938,2012,255,-162,4,-40.5,186,-1.148148148148148,1,1,2
939,2000,-73,-188,1,-188,119,-0.632978723404255,1,1,1
939,2004,46,-240,1,-240,-94,0.391666666666667,NaN,NaN,NaN
939,2019,-91,-137,15,-9.133333333333333,NaN,NaN,NaN,NaN,NaN
940,1988,31,-520,1,-520,379.5,-0.729807692307692,1,7,7
940,2006,246,-177,17,-10.411764705882353,346,-1.954802259887006,1,1,1
940,2019,509,-83,11,-7.545454545454546,NaN,NaN,NaN,NaN,NaN
941,2011,421,-169,1,-169,167,-0.988165680473373,1,1,1
941,2019,485,-154,7,-22,NaN,NaN,NaN,NaN,NaN
942,1995,432,-202,2,-101,89,-0.440594059405941,19,19,NaN
943,1992,580,-36,8,-4.5,-45,1.25,19,19,19
943,1993,13,-567,1,-567,522,-0.920634920634921,1,2,17
944,1997,129,-149,13,-11.461538461538462,181,-1.214765100671141,1,1,1
944,2015,279,-31,17,-1.823529411764706,NaN,NaN,1,1,1
944,2017,514,-281,1,-281,NaN,NaN,NaN,NaN,NaN
945,1985,409,-165,1,-165,136,-0.824242424242424,1,1,7
945,2019,436,-212,9,-23.555555555555557,NaN,NaN,NaN,NaN,NaN
946,2006,519,-76,22,-3.454545454545455,-89,1.171052631578947,9,NaN,NaN
946,2007,-334,-853,1,-853,764,-0.895662368112544,3,4,8
947,2006,293,-163,1,-163,80,-0.49079754601227,6,8,8
948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
949,1994,110,-568,1,-568,378,-0.665492957746479,5,10,NaN
950,2004,205,-93,20,-4.65,-329,3.537634408602151,NaN,NaN,NaN
950,2005,-124,-329,1,-329,0,-0,NaN,NaN,NaN
951,2007,68,-200,1,-200,0,-0,NaN,NaN,NaN
952,2013,184,-101,6,-16.833333333333332,158,-1.564356435643564,1,1,1
953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
954,2002,-63,-85,18,-4.722222222222222,480,-5.647058823529412,1,1,1
955,2004,404,-145,1,-145,7,-0.048275862068966,NaN,NaN,NaN
956,2000,-237,-355,1,-355,0,-0,NaN,NaN,NaN
957,1985,562,-126,1,-126,29,-0.23015873015873,1,2,15
957,2002,281,-440,1,-440,349,-0.793181818181818,1,6,6
958,1997,530,-176,1,-176,88,-0.5,1,8,13
959,2005,523,-87,21,-4.142857142857143,-61,0.701149425287356,11,NaN,NaN
959,2006,291,-232,1,-232,188,-0.810344827586207,2,2,6
960,2011,470,-162,2,-81,-450,2.777777777777778,NaN,NaN,NaN
960,2016,20,-528,1,-528,NaN,NaN,NaN,NaN,NaN
961,1985,576,-29,1,-29,-120,4.137931034482759,23,27,27
961,1986,229,-347,1,-347,237,-0.68299711815562,2,14,18
961,1995,232,-257,1,-257,301,-1.171206225680934,1,1,5
962,2001,-54,-403,8,-50.375,96,-0.238213399503722,8,9,NaN
962,2014,-11,-356,2,-178,112,-0.314606741573034,NaN,NaN,NaN
963,2005,469,-20,21,-0.952380952380952,-195,9.75,NaN,NaN,NaN
963,2006,-296,-765,1,-765,446,-0.583006535947712,4,NaN,NaN
964,1989,453,-234,1,-234,172,-0.735042735042735,1,1,NaN
964,1999,345,-297,9,-33,317,-1.067340067340067,1,1,5
964,2019,551,-43,19,-2.263157894736842,NaN,NaN,NaN,NaN,NaN
965,1999,506,-174,11,-15.818181818181818,3,-0.017241379310345,7,8,NaN
965,2009,476,-195,1,-195,193,-0.98974358974359,1,2,NaN
966,2004,-375,-1135,1,-1135,810,-0.713656387665198,3,14,NaN
967,2019,606,-31,35,-0.885714285714286,NaN,NaN,NaN,NaN,NaN
968,1993,358,-251,9,-27.88888888888889,170,-0.677290836653386,3,7,7
968,2001,378,-262,1,-262,109,-0.416030534351145,6,9,NaN
968,2009,294,-84,8,-10.5,304,-3.619047619047619,1,1,1
968,2019,563,-70,9,-7.777777777777778,NaN,NaN,NaN,NaN,NaN
969,1996,701,-13,12,-1.083333333333333,-82,6.307692307692307,16,16,16
969,1997,23,-678,1,-678,233,-0.343657817109145,3,4,15
969,2002,256,-363,1,-363,430,-1.184573002754821,1,5,5
970,2001,559,-103,17,-6.058823529411764,-162,1.572815533980582,NaN,NaN,NaN
970,2002,8,-551,1,-551,389,-0.705989110707804,4,9,14
971,2002,492,-159,5,-31.8,27,-0.169811320754717,1,1,11
971,2004,519,-126,1,-126,0,-0,7,7,9
972,2015,-29,-694,1,-694,NaN,NaN,2,NaN,NaN
973,1988,101,-54,4,-13.5,127,-2.351851851851852,1,1,1
973,2009,35,-210,20,-10.5,241,-1.147619047619048,1,1,1
973,2019,97,-155,9,-17.22222222222222,NaN,NaN,NaN,NaN,NaN
974,1985,125,-192,1,-192,247,-1.286458333333333,4,4,4
974,2006,318,-54,17,-3.176470588235294,195,-3.611111111111111,1,1,1
974,2019,466,-47,11,-4.272727272727272,NaN,NaN,NaN,NaN,NaN
975,2019,299,-93,35,-2.657142857142857,NaN,NaN,NaN,NaN,NaN
976,2003,-149,-778,1,-778,443,-0.569408740359897,9,NaN,NaN
977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
978,1994,630,-103,10,-10.3,-242,2.349514563106796,10,14,15
978,1995,-2,-632,1,-632,390,-0.617088607594937,1,8,9
979,1997,674,-46,13,-3.538461538461538,-133,2.891304347826087,NaN,NaN,NaN
979,1999,442,-232,2,-116,199,-0.857758620689655,1,5,NaN
980,2019,514,-22,35,-0.628571428571429,NaN,NaN,NaN,NaN,NaN
981,1998,457,-215,1,-215,40,-0.186046511627907,7,7,NaN
982,2019,305,-78,12,-6.5,NaN,NaN,NaN,NaN,NaN
983,2013,508,-203,2,-101.5,0,-0,NaN,NaN,NaN
984,2004,177,-128,20,-6.4,-282,2.203125,NaN,NaN,NaN
984,2005,-105,-282,1,-282,0,-0,NaN,NaN,NaN
985,2008,338,-73,9,-8.11111111111111,263,-3.602739726027397,1,1,1
985,2019,556,-45,9,-5,NaN,NaN,NaN,NaN,NaN
986,2010,-234,-965,1,-965,0,-0,NaN,NaN,NaN
987,2019,326,-82,23,-3.565217391304348,NaN,NaN,NaN,NaN,NaN
988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
990,1989,294,-146,1,-146,125,-0.856164383561644,3,5,6
990,2007,233,-263,12,-21.916666666666668,138,-0.524714828897338,1,1,NaN
990,2019,286,-205,11,-18.636363636363637,NaN,NaN,NaN,NaN,NaN
991,1993,648,-122,9,-13.555555555555555,103,-0.844262295081967,2,2,2
991,2017,693,-141,21,-6.714285714285714,NaN,NaN,NaN,NaN,NaN
991,2018,-6,-699,1,-699,NaN,NaN,NaN,NaN,NaN
992,1990,-78,-36,6,-6,219,-6.083333333333333,1,1,1
992,2001,-41,-241,8,-30.125,144,-0.597510373443983,1,1,9
993,2014,-165,-453,1,-453,195,-0.43046357615894,NaN,NaN,NaN
994,2001,693,-9,17,-0.529411764705882,-88,9.777777777777779,8,8,8
994,2002,-49,-742,1,-742,653,-0.880053908355795,1,1,7
995,2000,-38,-365,1,-365,340,-0.931506849315068,4,4,8
995,2013,-184,-568,1,-568,816,-1.436619718309859,1,1,1
995,2019,632,-75,5,-15,NaN,NaN,NaN,NaN,NaN
996,1996,-54,-688,1,-688,382,-0.555232558139535,6,17,NaN
996,2019,394,-135,4,-33.75,NaN,NaN,NaN,NaN,NaN
997,1999,733,-3,15,-0.2,-66,22,NaN,NaN,NaN
997,2000,476,-257,1,-257,187,-0.727626459143969,4,8,14
997,2019,598,-136,3,-45.333333333333336,NaN,NaN,NaN,NaN,NaN
998,1998,-168,-646,1,-646,375,-0.580495356037152,9,13,NaN
998,2015,-158,-565,1,-565,NaN,NaN,3,NaN,NaN
999,2001,-114,-185,1,-185,222,-1.2,1,1,1
999,2009,-20,-212,7,-30.285714285714285,423,-1.995283018867924,1,1,1
999,2019,153,-189,9,-21,NaN,NaN,NaN,NaN,NaN
